POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;14;Classified;56;1:41:05.923;2 Laps;1 Lap;31;1:30.102;151.1;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;577;251;4;46;7644;3;;5200;;;Richard;Heistand;Bronze;;USA;;1817;1;Bronze;;;Jack;Hawksworth;Gold;;GBR;;838;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;73;Classified;56;1:41:06.751;2 Laps;+0.828;31;1:30.285;150.8;Park Place Motorsports;GTD;;;Porsche 911 GT3 R;M;40;40;4;14;112;3;;5209;;;Patrick;Long;Platinum;;USA;;27;2;Platinum;;;Zacharie;Robichon;Silver;;CAN;;1176;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;12;Classified;56;1:41:07.914;2 Laps;+1.163;32;1:30.421;150.6;AIM Vasser Sullivan;GTD;;;Lexus RC F GT3;M;576;251;4;46;7644;3;;5199;;;Frank;Montecalvo;Silver;;USA;;1279;1;Silver;;;Townsend;Bell;Gold;;USA;;117;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;44;Classified;56;1:41:09.970;2 Laps;+2.056;48;1:30.365;150.7;Magnus Racing;GTD;;;Lamborghini Huracan GT3;M;32;32;4;13;1609;3;;5196;;;John;Potter;Bronze;;USA;;670;1;Bronze;;;Andy;Lally;Gold;;USA;;25;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;48;Classified;56;1:41:12.756;2 Laps;+2.786;55;1:30.191;151.0;Paul Miller Racing;GTD;;;Lamborghini Huracan GT3;M;34;34;4;13;1609;3;;5203;;;Bryan;Sellers;Gold;;USA;;18;1;Gold;;;Ryan;Hardwick;Bronze;;USA;;1256;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;8;Classified;56;1:41:17.982;2 Laps;+5.226;32;1:30.771;150.0;Starworks Motorsport;GTD;;;Audi R8 LMS GT3;M;595;256;4;12;909;3;;5198;;;Parker;Chase;Silver;;USA;;1137;1;Silver;;;Ryan;Dalziel;Gold;;GBR;;192;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;74;Classified;56;1:41:18.330;2 Laps;+0.348;49;1:30.406;150.6;Lone Star Racing;GTD;;;Mercedes-AMG;M;672;278;4;69;7643;3;;5206;;;Gar;Robinson V;Silver;;USA;;861;2;Silver;;;Lawson;Aschenbach;Gold;;USA;;380;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;76;Classified;56;1:41:28.605;2 Laps;+10.275;55;1:31.231;149.2;Compass Racing;GTD;;;McLaren 720S GT3;M;673;279;4;81;7651;3;;5208;;;Paul;Holton;Gold;;USA;;847;1;Gold;;;Matt;Plumb;Silver;;USA;;429;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;57;Classified;56;1:41:31.703;2 Laps;+3.098;32;1:30.271;150.8;Heinricher Racing w/Meyer Shank Racing;GTD;;;Acura NSX GT3;M;590;3;4;43;7641;3;;5201;;;Katherine;Legge;Gold;;GBR;;384;2;Gold;;;Christina;Nielsen;Silver;;DNK;;414;5;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;96;Classified;53;1:36:34.801;5 Laps;3 Laps;47;1:30.400;150.6;Turner Motorsport;GTD;;;BMW M6 GT3;M;38;38;4;17;74;3;;5194;;;Bill;Auberlen;Gold;;USA;;39;1;Gold;;;Robby;Foley;Silver;;USA;;1302;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;55;Classified;39;1:17:32.167;19 Laps;14 Laps;32;1:21.686;166.7;Mazda Team Joest;DPi;;;Mazda DPi;M;409;201;27;48;110;3;;5188;;;Jonathan;Bomarito;Gold;;USA;;309;1;Gold;;;Harry;Tincknell;Platinum;;GBR;;1288;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;86;Classified;20;37:43.964;38 Laps;19 Laps;14;1:30.563;150.3;Meyer Shank Racing w/ Curb-Agajanian;GTD;;;Acura NSX GT3;M;239;3;4;43;7641;3;;5202;;;Trent;Hindman;Silver;;USA;;244;2;Silver;;;Mario;Farnbacher;Gold;;CHE;;318;1;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;63;Classified;0;;58 Laps;20 Laps;0;;;Scuderia Corsa;GTD;;;Ferrari 488 GT3;M;37;25;4;16;106;3;;5207;;;Cooper;MacNeil;Silver;;USA;;113;1;Silver;;;Toni;Vilander;Platinum;;FIN;;21;2;Platinum;;;;;;;;;;;;;;;;;;;;;;;;;;;
