POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
21;98;Classified;49;2:03:26.562;+1:52.082;+13.509;11;2:16.594;157.0;BRYAN HERTA AUTOSPORT W/ CURB-AGAJANIAN;TCR;;;Hyundai Veloster N TCR;M;591;255;22;76;7660;3;;4886;;;Mark;Wilkins;;Mulmur, Ontario;;;317;1;;;;Michael;Lewis;;Laguna Beach, CA;;;730;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;8;Classified;49;2:03:38.341;+2:03.861;+11.779;19;2:13.597;160.5;eEuroparts.com ROWE Racing;GS;;;Audi R8;M;621;203;5;71;909;3;;4909;;;Rodrigo;Sales;;Incline Village, NV;;;1501;1;;;;Gunnar;Jeannette;;Salt Lake City, UT;;;308;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;7;Classified;49;2:03:39.239;+2:04.759;+0.898;18;2:13.043;161.1;Park Place Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;585;40;5;78;112;3;;4892;;;Alan;Brynjolfsson;;Tampa, FL;;;1271;1;;;;Trent;Hindman;;Ocean Township, NJ;;;244;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;13;Classified;48;2:01:37.085;1 Lap;1 Lap;18;2:13.332;160.8;AWA;GS;;;Porsche 718 Cayman GT4 Clubsport;M;581;217;5;78;112;3;;4903;;;Scott;Hargrove;;Tsawwassen, British Columbia;;;275;1;;;;Orey;Fidani;;Toronto, Ontario;;;973;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;97;Classified;48;2:02:06.678;1 Lap;+29.593;26;2:13.701;160.4;Automatic Racing;GS;;;Aston Martin AMR Vantage;M;628;95;5;79;73;3;;4928;;;Rob;Ecklin Jr.;;Lancaster, PA;;;452;2;;;;Ramin;Abdolvahabi;;Palm Bch Gardens, FL;;;520;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;93;Classified;48;2:02:07.972;1 Lap;+1.294;22;2:13.227;160.9;CarBahn Motorsports;GS;;;Audi R8;M;612;215;5;71;909;3;;4915;;;Mark;Siegel;;Chicago, IL;;;1569;1;;;;Tom;Dyer;;DO NOT PUBLISH;;;805;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;12;Classified;48;2:02:31.230;1 Lap;+23.258;15;2:18.039;155.3;eEuroparts.com ROWE Racing;TCR;;;Audi RS3 LMS TCR;M;528;203;22;67;909;3;;4898;;;Russell;McDonough;;Little Rock, AR;;;1802;2;;;;Ryan;Nash;;Montebello, NY;;;1803;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;84;Classified;48;2:02:49.376;1 Lap;+18.146;27;2:15.757;157.9;Atlanta Speedwerks;TCR;;;Honda Civic TCR;M;598;259;22;77;2081;3;;4905;;;Brian;Henderson;;Fredericksburg, VA;;;1806;1;;;;Todd;Lamb;;Atlanta, GA;;;1805;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;3;Classified;48;2:02:56.529;1 Lap;+7.153;40;2:18.029;155.3;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;626;265;22;70;7658;3;;4914;;;Alex;Popow;;Weston, FL;;;97;2;;;;Alexandre;Papadopulos;;Missouri City, TX;;;1834;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;65;Classified;48;2:02:56.584;1 Lap;+0.055;24;2:13.494;160.6;Murillo Racing;GS;;;Mercedes-AMG;M;450;212;5;69;7643;3;;4890;;;Brent;Mosing;;Lafayette, LA;;;492;2;;;;Justin;Piscitell;;Wingdale, NY;;;493;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
