POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
16;27;Classified;62;2:01:22.972;+22.365;+0.099;59;1:29.418;164.6;COPELAND MOTORSPORTS;TCR;;;Hyundai Veloster N TCR;M;898;329;22;76;7660;3;;8341;;;Tyler;Maxson;;Bogart, GA;;;2151;1;;;;Tyler;Gonzalez;;St. Cloud, FL;;;2164;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;84;Classified;62;2:01:24.953;+24.346;+1.981;39;1:29.122;165.1;Atlanta Speedwerks;TCR;;;Honda Civic TCR;M;598;259;22;77;2081;3;;8314;;;Todd;Lamb;;Gainesville, GA;;;1805;2;;;;Brian;Henderson;;Fredericksburg, VA;;;1806;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;21;Classified;62;2:01:25.724;+25.117;+0.771;34;1:29.544;164.3;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Veloster N TCR;M;592;255;22;76;7660;3;;8244;;;Harry;Gottsacker;;San Antonio, TX;;;1456;3;;;;Mark;Wilkins;;Mulmur, ON;;;317;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;77;Classified;62;2:01:26.021;+25.414;+0.297;61;1:29.309;164.8;LA Honda World Racing;TCR;;;Honda Civic TCR;M;774;262;22;77;2081;3;;8311;;;Ryan;Eversley;;Atlanta, GA;;;501;2;;;;Taylor;Hagler;;San Antonio, TX;;;1921;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;29;Classified;62;2:01:26.471;+25.864;+0.450;61;1:29.304;164.8;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Veloster N TCR;M;865;255;22;76;7660;3;;8338;;;Parker;Chase;;New Braunfels, TX;;;1137;1;;;;Spencer;Brockman;;Westport, CT;;;2037;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;61;Classified;62;2:01:28.798;+28.191;+2.327;36;1:29.542;164.3;Road Shagger Racing;TCR;;;Audi RS3 LMS TCR;M;764;225;22;84;909;3;;8270;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;;San Francisco, CA;;;2022;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;94;Classified;62;2:01:29.181;+28.574;+0.383;35;1:29.626;164.2;Atlanta Speedwerks;TCR;;;Honda Civic TCR;M;599;259;22;77;2081;3;;8356;;;Cliff;Brown;;Braselton, GA;;;2167;5;;;;Bryan;Ortiz;;Bayamon, Puerto Rico;;;796;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;65;Classified;62;2:01:35.194;+34.587;+6.013;6;1:28.907;165.5;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;766;212;5;89;7643;3;;8272;;;Brent;Mosing;;Lafayette, LA;;;492;2;;;;Tim;Probert;;Houston, TX;;;491;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;10;Classified;61;2:01:12.668;1 Lap;1 Lap;7;1:28.185;166.9;LAP Motorsports;GS;;;Mercedes-AMG GT GT4;M;901;262;5;89;7643;3;;8357;;;Anton;Dias Perera;;Memphis,TN;;;1987;1;;;;Dan;Clarke;;Maidenhead, UK;;;842;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;09;Classified;61;2:01:34.907;1 Lap;+22.239;7;1:29.112;165.1;Automatic Racing;GS;;;Aston Martin Vantage GT4;M;625;95;5;56;73;3;;8348;;;Ramin;Abdolvahabi;;Palm Bch Gardens, FL;;;520;1;;;;Rob;Ecklin;;Lancaster, PA;;;452;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;22;Classified;59;2:01:07.125;3 Laps;2 Laps;58;1:27.275;168.6;Multimatic Motorsports Inc.;GS;;;Ford Mustang GT4;M;476;78;5;54;107;3;;8292;;;Seb;Priaulx;;Guernsey, UK;;;2045;1;;;;Scott;Maxwell;;Toronto, ON;;;433;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;39;Classified;53;1:43:00.019;9 Laps;6 Laps;38;1:27.188;168.8;CarBahn with Peregrine racing;GS;;;Audi R8 GT4;M;756;285;5;86;909;3;;8257;;;Tyler;McQuarrie;;Danville, CA;;;454;2;;;;Jeff;Westphal;;San Mateo, CA;;;682;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;5;Classified;53;1:43:02.631;9 Laps;+2.612;32;1:30.123;163.3;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta TCR;M;620;265;22;70;7658;3;;8278;;;Roy;Block;;Corrientes, Argentia;;;1077;3;;;;Tim;Lewis;;Boca Raton, FL;;;1995;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;93;Classified;52;1:43:21.885;10 Laps;1 Lap;28;1:27.310;168.5;CarBahn Motorsports;GS;;;Audi R8 GT4;M;863;285;5;86;909;3;;8340;;;Mark;Siegel;;Palo Alto, CA;;;1569;1;;;;Tom;Dyer;;Novato, CA;;;805;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;23;Classified;49;1:34:22.234;13 Laps;3 Laps;30;1:29.081;165.2;FASTMD Racing with Speed Syndicate;TCR;;;Audi RS3 LMS TCR;M;811;314;22;84;909;3;;8307;;;James;Vance;;Toronto, ON;;;486;2;;;;Max;Faulkner;;Little Silver, NJ;;;1595;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;33;Classified;45;2:01:36.960;17 Laps;4 Laps;7;1:29.907;163.7;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Veloster N TCR;M;806;255;22;76;7660;3;;8280;;;Gabby;Chaves;;Indianapolis, IN;;;600;1;;;;Ryan;Norman;;Chagrin Falls, OH;;;1927;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;73;Classified;40;1:13:45.096;22 Laps;5 Laps;38;1:29.716;164.0;LA Honda World Racing;TCR;;;Honda Civic TCR;M;631;262;22;77;2081;3;;8342;;;Mike;LaMarra;;Brighton, MI;;;473;3;;;;Mathew;Pombo;;Johns Creek, GA;;;529;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;85;Classified;37;2:01:37.620;25 Laps;3 Laps;6;1:30.797;162.1;AOA Racing;TCR;;;Audi RS3 LMS TCR;M;899;330;22;84;909;3;;8343;;;Gino;Manley;;Fernandina Beach, FL;;;2133;1;;;;Giano;Taurino;;Johannesburg, South Afric;;;2154;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;38;Classified;35;1:07:07.639;27 Laps;2 Laps;28;1:26.858;169.4;BGB Motorsports;GS;;;Porsche 718 Cayman GT4 Clubsport;M;810;157;5;78;112;3;;8305;;;Thomas;Collingwood;;St. John's, NL;;;1796;3;;;;Jan;Heylen;;Dunedin, FL;;;184;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;7;Classified;7;10:20.426;55 Laps;28 Laps;7;1:27.435;168.3;Archangel Motorsports;GS;;;Aston Martin Vantage GT4;M;897;300;5;56;73;3;;8287;;;Alan;Brynjolfsson;;Tampa, FL;;;1271;1;;;;Trent;Hindman;;Wayside, NJ;;;244;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
