NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;
13;0;13;1:48.756;0;;32.789;0;28.321;0;47.646;0;191.7;32:52.745;12:27;
13;0;14;1:52.383;0;;34.289;0;28.051;0;50.043;0;185.5;34:45.128;12:29;
13;0;15;1:50.099;0;;33.012;0;28.498;0;48.589;0;189.4;36:35.227;12:31;
13;0;16;1:49.521;0;;32.881;0;28.936;0;47.704;0;190.4;38:24.748;12:33;
13;0;17;1:48.395;4;;32.801;0;28.044;0;47.550;2;192.3;40:13.143;12:35;
13;0;18;14:20.812;0;B;32.528;0;27.902;2;13:20.382;0;24.2;54:33.955;12:49;
13;0;19;2:08.349;0;;51.618;0;28.115;0;48.616;0;162.4;56:42.304;12:51;
13;0;20;1:49.471;0;;32.522;4;27.960;1;48.989;0;190.4;58:31.775;12:53;
13;0;21;1:50.976;0;;33.591;0;27.974;0;49.411;0;187.9;1:00:22.751;12:55;
16;0;1;2:50.027;0;;1:26.530;0;28.902;0;54.595;0;122.6;2:50.027;11:57;
16;0;2;1:54.548;0;;35.486;0;28.102;0;50.960;0;182.0;4:44.575;11:59;
16;0;3;1:51.717;0;;34.233;0;28.007;0;49.477;0;186.6;6:36.292;12:01;
16;0;4;1:49.452;0;;33.579;0;27.748;0;48.125;0;190.5;8:25.744;12:03;
16;0;5;1:48.947;0;;33.052;0;27.658;1;48.237;0;191.4;10:14.691;12:05;
16;0;6;2:02.839;0;B;33.175;0;27.614;4;1:02.050;0;169.7;12:17.530;12:07;
16;0;7;7:54.606;0;;6:36.363;0;29.301;0;48.942;0;43.9;20:12.136;12:15;
16;0;8;1:52.466;0;;34.686;0;28.981;0;48.799;0;185.4;22:04.602;12:17;
16;0;9;1:49.363;0;;33.102;0;27.952;0;48.309;0;190.6;23:53.965;12:18;
16;0;10;1:48.865;0;;32.975;2;28.091;0;47.799;0;191.5;25:42.830;12:20;
16;0;11;1:48.872;0;;33.380;0;27.883;0;47.609;1;191.5;27:31.702;12:22;
16;0;12;1:58.710;0;B;33.142;0;27.894;0;57.674;0;175.6;29:30.412;12:24;
16;0;13;5:47.545;0;;4:28.373;0;28.561;0;50.611;0;60.0;35:17.957;12:30;
16;0;14;1:50.842;0;;33.955;0;28.039;0;48.848;0;188.1;37:08.799;12:32;
16;0;15;1:50.652;0;;33.812;0;28.043;0;48.797;0;188.4;38:59.451;12:33;
16;0;16;1:49.271;0;;33.123;0;28.024;0;48.124;0;190.8;40:48.722;12:35;
16;0;17;1:49.350;0;;33.182;0;28.077;0;48.091;0;190.7;42:38.072;12:37;
16;0;18;1:49.315;0;;33.392;0;28.241;0;47.682;0;190.7;44:27.387;12:39;
16;0;19;1:59.856;0;B;33.415;0;27.835;0;58.606;0;173.9;46:27.243;12:41;
16;1;20;4:50.744;0;;3:30.480;0;29.053;0;51.211;0;71.7;51:17.987;12:46;
16;1;21;1:53.103;0;;34.568;0;29.721;0;48.814;0;184.3;53:11.090;12:48;
16;1;22;1:49.319;0;;33.737;0;27.926;0;47.656;0;190.7;55:00.409;12:50;
16;1;23;1:51.329;0;;33.911;0;29.673;0;47.745;0;187.3;56:51.738;12:51;
16;1;24;1:48.506;2;;33.211;1;27.891;0;47.404;4;192.1;58:40.244;12:53;
16;1;25;1:51.995;0;;34.673;0;27.820;1;49.502;0;186.1;1:00:32.239;12:55;
20;1;1;5:45.170;0;B;47.213;0;30.465;0;4:27.492;0;60.4;5:45.170;12:00;
20;1;2;2:10.910;0;;52.886;0;28.367;0;49.657;0;159.3;7:56.080;12:02;
20;1;3;1:51.220;2;;34.368;1;27.959;1;48.893;2;187.4;9:47.300;12:04;
20;1;4;6:24.266;0;B;34.116;2;27.876;2;5:22.274;0;54.3;16:11.566;12:11;
20;1;5;2:10.397;0;;52.219;0;28.462;0;49.716;0;159.9;18:21.963;12:13;
20;1;6;30:12.472;0;B;37.747;0;48.314;0;28:46.411;0;11.5;48:34.435;12:43;
20;1;7;2:12.038;0;;54.011;0;28.305;0;49.722;0;157.9;50:46.473;12:45;
20;1;8;1:54.823;0;;34.855;0;29.633;0;50.335;0;181.6;52:41.296;12:47;
20;1;9;5:05.812;0;B;36.115;0;28.503;0;4:01.194;0;68.2;57:47.108;12:52;
20;0;10;2:17.652;0;;57.514;0;29.023;0;51.115;0;151.5;1:00:04.760;12:55;
36;0;1;7:38.919;0;B;1:05.643;0;34.237;0;5:59.039;0;45.4;7:38.919;12:02;
36;0;2;2:22.980;0;;57.076;0;31.362;0;54.542;0;145.8;10:01.899;12:05;
36;0;3;1:58.994;0;;36.907;0;30.377;0;51.710;0;175.2;12:00.893;12:07;
36;0;4;1:56.224;0;;35.292;0;30.418;0;50.514;0;179.4;13:57.117;12:08;
36;0;5;1:56.483;0;;35.127;0;30.106;2;51.250;0;179.0;15:53.600;12:10;
36;0;6;1:57.020;0;;34.787;0;31.160;0;51.073;0;178.2;17:50.620;12:12;
36;0;7;8:21.192;0;B;34.829;0;30.397;0;7:15.966;0;41.6;26:11.812;12:21;
36;0;8;2:15.347;0;;53.124;0;30.640;0;51.583;0;154.0;28:27.159;12:23;
36;0;9;1:55.919;2;;34.865;0;30.661;0;50.393;2;179.8;30:23.078;12:25;
36;0;10;1:57.578;0;;34.687;2;30.525;0;52.366;0;177.3;32:20.656;12:27;
36;0;11;4:43.966;0;B;35.010;0;31.081;0;3:37.875;0;73.4;37:04.622;12:32;
36;1;12;2:32.118;0;;59.974;0;33.465;0;58.679;0;137.0;39:36.740;12:34;
36;1;13;2:04.415;0;;37.198;0;31.781;0;55.436;0;167.6;41:41.155;12:36;
36;1;14;2:04.060;0;;38.835;0;31.164;0;54.061;0;168.0;43:45.215;12:38;
36;1;15;2:10.866;0;;37.314;0;31.309;0;1:02.243;0;159.3;45:56.081;12:40;
36;1;16;2:04.712;0;;39.505;0;31.646;0;53.561;0;167.2;48:00.793;12:43;
36;1;17;2:02.478;0;;36.712;0;32.988;0;52.778;0;170.2;50:03.271;12:45;
36;1;18;2:00.703;0;;36.063;0;31.099;0;53.541;0;172.7;52:03.974;12:47;
36;1;19;2:00.947;0;;36.522;0;31.019;0;53.406;0;172.4;54:04.921;12:49;
36;1;20;2:00.804;0;;36.013;0;30.965;0;53.826;0;172.6;56:05.725;12:51;
36;1;21;1:59.814;0;;36.045;0;31.016;0;52.753;0;174.0;58:05.539;12:53;
36;1;22;1:58.858;0;;35.872;1;30.847;1;52.139;1;175.4;1:00:04.397;12:55;
39;0;1;4:54.778;0;B;3:01.674;0;41.195;0;1:11.909;0;70.7;4:54.778;11:59;
39;0;2;11:12.202;0;B;9:36.149;0;31.120;0;1:04.933;0;31.0;16:06.980;12:11;
39;1;3;12:41.069;0;;11:13.863;0;33.347;0;53.859;0;27.4;28:48.049;12:23;
39;1;4;1:56.453;0;;35.543;0;29.782;0;51.128;0;179.0;30:44.502;12:25;
39;1;5;1:55.757;0;;34.385;0;29.711;2;51.661;0;180.1;32:40.259;12:27;
39;1;6;1:54.011;2;;34.238;2;29.853;0;49.920;2;182.9;34:34.270;12:29;
39;1;7;2:07.749;0;B;34.793;0;30.092;0;1:02.864;0;163.2;36:42.019;12:31;
40;1;1;5:23.687;0;;4:01.932;0;29.816;0;51.939;0;64.4;5:23.687;12:00;
40;1;2;1:52.959;0;;34.305;0;29.684;0;48.970;0;184.6;7:16.646;12:02;
40;1;3;1:51.842;2;;34.030;0;29.152;2;48.660;0;186.4;9:08.488;12:04;
40;1;4;1:55.012;0;;34.200;0;30.344;0;50.468;0;181.3;11:03.500;12:06;
40;1;5;19:14.241;0;B;34.426;0;29.307;0;18:10.508;0;18.1;30:17.741;12:25;
40;1;6;2:16.651;0;;55.658;0;29.804;0;51.189;0;152.6;32:34.392;12:27;
40;1;7;1:52.562;0;;34.258;0;29.350;0;48.954;0;185.2;34:26.954;12:29;
40;1;8;1:56.163;0;;35.320;0;31.244;0;49.599;0;179.5;36:23.117;12:31;
40;1;9;1:51.885;0;;33.964;1;29.380;0;48.541;2;186.3;38:15.002;12:33;
40;1;10;4:05.276;0;B;34.335;0;29.907;0;3:01.034;0;85.0;42:20.278;12:37;
40;2;11;2:31.935;0;;1:02.056;0;32.765;0;57.114;0;137.2;44:52.213;12:39;
40;2;12;2:01.796;0;;36.736;0;30.742;0;54.318;0;171.2;46:54.009;12:41;
40;2;13;1:57.745;0;;35.548;0;29.992;0;52.205;0;177.1;48:51.754;12:43;
40;2;14;1:57.993;0;;35.649;0;30.910;0;51.434;0;176.7;50:49.747;12:45;
40;2;15;1:56.643;0;;34.644;0;29.663;0;52.336;0;178.7;52:46.390;12:47;
40;2;16;1:54.698;0;;34.320;0;29.720;0;50.658;0;181.8;54:41.088;12:49;
40;2;17;1:55.302;0;;34.278;0;29.568;0;51.456;0;180.8;56:36.390;12:51;
40;2;18;1:53.700;0;;34.212;0;29.279;1;50.209;0;183.4;58:30.090;12:53;
40;2;19;1:52.507;0;;33.581;2;29.294;0;49.632;1;185.3;1:00:22.597;12:55;
41;2;1;2:48.119;0;;1:21.525;0;31.137;0;55.457;0;124.0;2:48.119;11:57;
41;2;2;1:56.703;0;;36.239;0;29.085;0;51.379;0;178.6;4:44.822;11:59;
41;2;3;1:52.919;0;;34.465;0;29.094;0;49.360;0;184.6;6:37.741;12:01;
41;2;4;1:51.799;0;;33.698;1;29.041;1;49.060;0;186.5;8:29.540;12:03;
41;2;5;1:59.500;0;B;33.473;2;29.065;0;56.962;0;174.5;10:29.040;12:05;
41;2;6;12:20.081;0;;11:00.886;0;29.576;0;49.619;0;28.2;22:49.121;12:17;
41;2;7;1:53.735;0;;33.919;0;30.162;0;49.654;0;183.3;24:42.856;12:19;
41;2;8;1:51.698;2;;33.737;0;29.138;0;48.823;2;186.6;26:34.554;12:21;
41;2;9;2:00.574;0;B;33.577;0;28.986;2;58.011;0;172.9;28:35.128;12:23;
41;1;10;4:08.810;0;;2:39.978;0;31.405;0;57.427;0;83.8;32:43.938;12:27;
41;1;11;2:01.658;0;;37.781;0;30.066;0;53.811;0;171.4;34:45.596;12:29;
41;1;12;1:57.240;0;;36.098;0;29.189;0;51.953;0;177.8;36:42.836;12:31;
41;1;13;1:56.011;0;;35.368;0;29.180;1;51.463;1;179.7;38:38.847;12:33;
41;1;14;2:00.341;0;;34.944;1;30.030;0;55.367;0;173.2;40:39.188;12:35;
41;1;15;1:58.571;0;;36.327;0;29.920;0;52.324;0;175.8;42:37.759;12:37;
41;1;16;2:07.193;0;B;36.170;0;29.510;0;1:01.513;0;163.9;44:44.952;12:39;
41;0;17;5:20.670;0;;3:52.016;0;34.737;0;53.917;0;65.0;50:05.622;12:45;
41;0;18;1:58.737;0;;35.571;0;29.805;0;53.361;0;175.6;52:04.359;12:47;
41;0;19;1:57.165;0;;35.210;0;29.299;0;52.656;0;177.9;54:01.524;12:49;
41;0;20;1:55.659;0;;35.273;0;29.309;0;51.077;0;180.3;55:57.183;12:50;
41;0;21;1:54.655;0;;34.472;0;29.063;1;51.120;0;181.8;57:51.838;12:52;
41;0;22;1:53.994;0;;34.291;1;29.218;0;50.485;0;182.9;59:45.832;12:54;
41;0;23;1:54.526;0;;34.909;0;29.329;0;50.288;1;182.0;1:01:40.358;12:56;
42;2;1;6:49.034;0;B;1:06.686;0;34.107;0;5:08.241;0;51.0;6:49.034;12:01;
42;2;2;2:19.344;0;;54.628;0;31.075;0;53.641;0;149.6;9:08.378;12:04;
42;2;3;1:59.615;0;;36.742;0;30.519;0;52.354;0;174.3;11:07.993;12:06;
42;2;4;1:57.944;0;;35.561;0;30.479;0;51.904;0;176.8;13:05.937;12:08;
42;2;5;1:55.300;0;;34.687;0;30.526;0;50.087;0;180.8;15:01.237;12:10;
42;2;6;8:10.290;0;B;34.205;0;30.244;2;7:05.841;0;42.5;23:11.527;12:18;
42;2;7;2:15.350;0;;54.347;0;30.593;0;50.410;0;154.0;25:26.877;12:20;
42;2;8;1:54.425;0;;34.498;0;30.467;0;49.460;0;182.2;27:21.302;12:22;
42;2;9;1:53.637;2;;34.030;2;30.330;0;49.277;2;183.5;29:14.939;12:24;
42;2;10;1:57.835;0;;35.642;0;31.204;0;50.989;0;176.9;31:12.774;12:26;
42;2;11;1:54.074;0;;34.276;0;30.255;1;49.543;0;182.8;33:06.848;12:28;
42;2;12;1:55.516;0;;34.188;0;30.321;0;51.007;0;180.5;35:02.364;12:30;
43;1;1;2:19.523;0;;53.360;0;33.296;0;52.867;0;149.4;2:19.523;11:57;
43;1;2;1:58.184;0;;36.355;0;30.606;0;51.223;0;176.4;4:17.707;11:59;
43;1;3;1:57.261;0;;35.912;0;30.438;0;50.911;0;177.8;6:14.968;12:01;
43;1;4;1:56.377;0;;35.036;0;30.876;0;50.465;0;179.1;8:11.345;12:03;
43;1;5;1:55.783;0;;34.978;0;30.632;0;50.173;0;180.1;10:07.128;12:05;
43;1;6;2:00.471;0;;36.401;0;30.608;0;53.462;0;173.1;12:07.599;12:07;
43;1;7;1:57.189;0;;35.604;0;30.837;0;50.748;0;177.9;14:04.788;12:09;
43;1;8;1:55.474;0;;34.809;0;30.572;0;50.093;0;180.5;16:00.262;12:11;
43;1;9;1:55.992;0;;35.210;0;30.519;0;50.263;0;179.7;17:56.254;12:12;
43;1;10;2:07.738;0;B;35.627;0;31.029;0;1:01.082;0;163.2;20:03.992;12:15;
43;1;11;7:22.108;0;;6:01.309;0;30.698;0;50.101;0;47.2;27:26.100;12:22;
43;1;12;1:54.995;2;;34.668;0;30.647;0;49.680;2;181.3;29:21.095;12:24;
43;1;13;1:55.442;0;;34.760;0;30.393;0;50.289;0;180.6;31:16.537;12:26;
43;1;14;2:03.512;0;B;34.666;0;30.499;0;58.347;0;168.8;33:20.049;12:28;
43;1;15;5:43.853;0;;4:21.112;0;30.610;0;52.131;0;60.6;39:03.902;12:34;
43;1;16;1:58.698;0;;36.481;0;31.857;0;50.360;0;175.6;41:02.600;12:36;
43;1;17;1:55.276;0;;34.771;0;30.649;0;49.856;0;180.8;42:57.876;12:37;
43;1;18;1:56.864;0;;34.335;2;30.373;2;52.156;0;178.4;44:54.740;12:39;
43;1;19;1:55.224;0;;34.717;0;30.660;0;49.847;0;180.9;46:49.964;12:41;
43;1;20;2:07.567;0;B;35.107;0;30.473;0;1:01.987;0;163.4;48:57.531;12:43;
43;0;21;4:22.688;0;;2:56.313;0;31.324;0;55.051;0;79.4;53:20.219;12:48;
43;0;22;1:59.458;0;;36.002;0;30.928;0;52.528;0;174.5;55:19.677;12:50;
43;0;23;1:58.255;0;;35.331;1;30.917;1;52.007;0;176.3;57:17.932;12:52;
43;0;24;1:58.361;0;;35.576;0;31.013;0;51.772;1;176.1;59:16.293;12:54;
43;0;25;1:59.532;0;;35.391;0;31.880;0;52.261;0;174.4;1:01:15.825;12:56;
44;1;1;4:05.285;0;;2:39.967;0;31.969;0;53.349;0;85.0;4:05.285;11:59;
44;1;2;1:59.838;0;;36.805;0;31.364;1;51.669;2;174.0;6:05.123;12:01;
44;1;3;2:12.357;0;B;35.590;0;31.217;0;1:05.550;0;157.5;8:17.480;12:03;
44;1;4;8:26.963;0;;7:02.809;0;31.254;0;52.900;0;41.1;16:44.443;12:11;
44;1;5;2:02.282;0;;36.428;1;31.444;0;54.410;0;170.5;18:46.725;12:13;
44;1;6;2:15.352;0;B;37.441;0;31.326;0;1:06.585;0;154.0;21:02.077;12:16;
44;1;7;11:50.234;0;;10:24.288;0;32.115;0;53.831;0;29.4;32:52.311;12:27;
44;1;8;2:17.337;0;B;38.859;0;30.943;0;1:07.535;0;151.8;35:09.648;12:30;
44;0;9;10:45.330;0;;9:02.516;0;38.121;0;1:04.693;0;32.3;45:54.978;12:40;
44;0;10;2:09.059;0;;40.473;0;33.077;0;55.509;0;161.5;48:04.037;12:43;
44;0;11;2:00.397;0;;36.398;0;30.757;0;53.242;0;173.2;50:04.434;12:45;
44;0;12;1:58.503;2;;35.999;1;30.082;2;52.422;1;175.9;52:02.937;12:47;
44;0;13;2:11.772;0;B;35.538;2;30.383;0;1:05.851;0;158.2;54:14.709;12:49;
45;0;1;2:49.271;0;;1:20.721;0;32.278;0;56.272;0;123.2;2:49.271;11:57;
45;0;2;4:36.703;0;B;37.840;0;31.931;0;3:26.932;0;75.3;7:25.974;12:02;
45;0;3;2:13.562;0;;54.645;0;29.539;0;49.378;0;156.1;9:39.536;12:04;
45;0;4;1:53.443;0;;33.970;0;29.251;2;50.222;0;183.8;11:32.979;12:06;
45;0;5;1:51.645;0;;33.524;0;29.354;0;48.767;0;186.7;13:24.624;12:08;
45;0;6;1:53.823;0;;34.862;0;30.173;0;48.788;0;183.2;15:18.447;12:10;
45;0;7;1:51.559;0;;33.600;0;29.513;0;48.446;0;186.9;17:10.006;12:12;
45;0;8;6:58.531;0;B;36.945;0;30.260;0;5:51.326;0;49.8;24:08.537;12:19;
45;0;9;2:11.205;0;;52.599;0;29.752;0;48.854;0;158.9;26:19.742;12:21;
45;0;10;1:53.729;0;;34.936;0;29.596;0;49.197;0;183.3;28:13.471;12:23;
45;0;11;1:54.247;0;;34.362;0;29.918;0;49.967;0;182.5;30:07.718;12:25;
45;0;12;1:51.612;0;;33.719;0;29.733;0;48.160;0;186.8;31:59.330;12:26;
45;0;13;1:50.766;2;;33.363;1;29.517;0;47.886;2;188.2;33:50.096;12:28;
45;0;14;4:20.069;0;B;33.225;2;29.312;0;3:17.532;0;80.2;38:10.165;12:33;
45;0;15;2:18.437;0;;58.305;0;29.741;0;50.391;0;150.6;40:28.602;12:35;
45;0;16;1:53.267;0;;34.222;0;29.504;0;49.541;0;184.1;42:21.869;12:37;
45;0;17;4:33.933;0;B;33.996;0;29.558;0;3:30.379;0;76.1;46:55.802;12:41;
45;1;18;2:10.977;0;;50.632;0;29.555;0;50.790;0;159.2;49:06.779;12:44;
45;1;19;1:51.796;0;;33.535;1;29.555;0;48.706;0;186.5;50:58.575;12:45;
45;1;20;1:52.681;0;;33.632;0;29.300;1;49.749;0;185.0;52:51.256;12:47;
45;1;21;1:52.969;0;;33.887;0;30.405;0;48.677;1;184.5;54:44.225;12:49;
45;1;22;1:52.369;0;;33.698;0;29.520;0;49.151;0;185.5;56:36.594;12:51;
45;1;23;1:54.601;0;;34.442;0;29.495;0;50.664;0;181.9;58:31.195;12:53;
45;1;24;1:52.244;0;;33.713;0;29.314;0;49.217;0;185.7;1:00:23.439;12:55;
46;1;1;2:52.307;0;B;1:10.669;0;33.138;0;1:08.500;0;121.0;2:52.307;11:57;
46;1;2;3:22.233;0;;1:59.979;0;30.357;0;51.897;0;103.1;6:14.540;12:01;
46;1;3;1:56.276;0;;35.059;0;29.738;0;51.479;0;179.3;8:10.816;12:03;
46;1;4;1:55.486;0;;35.105;0;29.444;2;50.937;0;180.5;10:06.302;12:05;
46;1;5;2:05.857;0;B;36.155;0;29.910;0;59.792;0;165.6;12:12.159;12:07;
46;1;6;4:19.570;0;;2:56.866;0;29.958;0;52.746;0;80.3;16:31.729;12:11;
46;1;7;1:54.699;0;;35.129;0;29.689;0;49.881;0;181.8;18:26.428;12:13;
46;1;8;1:58.417;0;;34.750;1;30.115;0;53.552;0;176.1;20:24.845;12:15;
46;1;9;1:55.664;0;;35.012;0;29.624;0;51.028;0;180.2;22:20.509;12:17;
46;1;10;1:53.892;0;;34.750;0;29.575;0;49.567;2;183.0;24:14.401;12:19;
46;1;11;2:08.295;0;B;34.720;0;29.510;0;1:04.065;0;162.5;26:22.696;12:21;
46;2;12;3:48.746;0;;2:22.058;0;31.749;0;54.939;0;91.1;30:11.442;12:25;
46;2;13;2:10.451;0;B;37.264;0;30.342;0;1:02.845;0;159.8;32:21.893;12:27;
46;2;14;7:37.897;0;;6:13.683;0;30.907;0;53.307;0;45.5;39:59.790;12:34;
46;2;15;1:58.201;0;;35.782;0;30.063;0;52.356;0;176.4;41:57.991;12:36;
46;2;16;1:58.193;0;;35.282;0;29.791;0;53.120;0;176.4;43:56.184;12:38;
46;2;17;1:56.914;0;;34.960;0;29.791;0;52.163;0;178.3;45:53.098;12:40;
46;2;18;1:56.538;0;;34.872;0;29.698;0;51.968;0;178.9;47:49.636;12:42;
46;2;19;1:57.079;0;;35.466;0;30.628;0;50.985;0;178.1;49:46.715;12:44;
46;2;20;1:55.811;0;;35.029;0;30.090;0;50.692;0;180.0;51:42.526;12:46;
46;2;21;1:55.188;0;;34.556;0;30.387;0;50.245;0;181.0;53:37.714;12:48;
46;2;22;1:53.685;2;;34.168;2;29.588;0;49.929;1;183.4;55:31.399;12:50;
46;2;23;1:59.047;0;;35.835;0;30.141;0;53.071;0;175.1;57:30.446;12:52;
46;2;24;1:55.452;0;;34.547;0;29.528;0;51.377;0;180.6;59:25.898;12:54;
46;2;25;1:54.180;0;;34.614;0;29.506;1;50.060;0;182.6;1:01:20.078;12:56;
51;0;1;3:45.323;0;;2:12.122;0;34.052;0;59.149;0;92.5;3:45.323;11:58;
51;0;2;2:20.007;0;B;39.479;0;32.674;0;1:07.854;0;148.9;6:05.330;12:01;
51;0;3;5:09.170;0;;3:42.040;0;32.134;0;54.996;0;67.4;11:14.500;12:06;
51;0;4;2:06.912;0;;38.460;0;31.947;0;56.505;0;164.3;13:21.412;12:08;
51;0;5;2:05.643;0;;37.886;0;32.419;0;55.338;0;165.9;15:27.055;12:10;
51;0;6;2:04.990;0;;37.263;0;31.934;0;55.793;0;166.8;17:32.045;12:12;
51;0;7;2:13.177;0;B;37.309;0;31.994;0;1:03.874;0;156.5;19:45.222;12:14;
51;0;8;4:52.406;0;;3:26.008;0;32.033;0;54.365;0;71.3;24:37.628;12:19;
51;0;9;2:02.822;0;;36.550;0;31.721;0;54.551;0;169.7;26:40.450;12:21;
51;0;10;2:02.165;0;;36.380;0;31.717;0;54.068;0;170.7;28:42.615;12:23;
51;0;11;2:04.642;0;;36.213;0;31.702;0;56.727;0;167.3;30:47.257;12:25;
51;0;12;2:02.998;0;;36.590;0;31.994;0;54.414;0;169.5;32:50.255;12:27;
51;0;13;2:15.775;0;B;38.920;0;32.137;0;1:04.718;0;153.5;35:06.030;12:30;
51;0;14;4:31.217;0;;3:04.452;0;31.927;0;54.838;0;76.9;39:37.247;12:34;
51;0;15;2:03.287;0;;36.978;0;31.523;1;54.786;0;169.1;41:40.534;12:36;
51;0;16;2:03.017;0;;36.784;0;31.554;0;54.679;0;169.5;43:43.551;12:38;
51;0;17;2:02.652;0;;36.432;0;31.575;0;54.645;0;170.0;45:46.203;12:40;
51;0;18;2:01.300;2;;36.179;2;31.564;0;53.557;2;171.9;47:47.503;12:42;
51;0;19;2:12.657;0;B;37.063;0;31.828;0;1:03.766;0;157.2;50:00.160;12:45;
51;1;20;6:12.808;0;;4:46.041;0;31.582;0;55.185;0;55.9;56:12.968;12:51;
51;1;21;2:01.690;0;;36.276;1;31.653;0;53.761;0;171.3;58:14.658;12:53;
51;1;22;2:02.043;0;;36.955;0;31.452;2;53.636;1;170.8;1:00:16.701;12:55;
61;1;1;3:50.465;0;;2:18.496;0;33.042;0;58.927;0;90.5;3:50.465;11:58;
61;1;2;2:03.339;0;;37.791;0;31.404;0;54.144;0;169.0;5:53.804;12:00;
61;1;3;2:02.672;0;;37.505;0;31.244;2;53.923;0;169.9;7:56.476;12:02;
61;1;4;2:02.497;0;;37.303;0;31.288;0;53.906;0;170.2;9:58.973;12:04;
61;1;5;2:02.053;0;;36.794;0;31.446;0;53.813;2;170.8;12:01.026;12:07;
61;1;6;2:11.816;0;B;37.006;0;31.654;0;1:03.156;0;158.2;14:12.842;12:09;
61;1;7;6:31.079;0;;5:04.872;0;31.839;0;54.368;0;53.3;20:43.921;12:15;
61;1;8;2:02.021;2;;36.577;2;31.551;0;53.893;0;170.9;22:45.942;12:17;
