NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;
12;0;13;1:50.965;0;;33.778;0;28.154;0;49.033;0;187.9;31:44.937;09:31;
12;0;14;1:48.855;0;;33.055;0;27.975;0;47.825;0;191.5;33:33.792;09:33;
12;0;15;1:50.595;0;;33.189;0;28.679;0;48.727;0;188.5;35:24.387;09:35;
12;0;16;1:50.728;0;;33.781;0;28.644;0;48.303;0;188.3;37:15.115;09:37;
12;0;17;1:49.558;0;;34.131;0;28.069;0;47.358;0;190.3;39:04.673;09:39;
12;0;18;1:49.697;0;;33.134;0;27.839;0;48.724;0;190.0;40:54.370;09:40;
12;0;19;1:49.130;0;;32.812;0;27.746;0;48.572;0;191.0;42:43.500;09:42;
12;0;20;7:25.561;0;B;32.690;0;28.758;0;6:24.113;0;46.8;50:09.061;09:50;
12;0;21;2:07.048;0;;51.659;0;27.721;2;47.668;0;164.1;52:16.109;09:52;
12;0;22;1:47.807;0;;32.585;0;28.207;0;47.015;0;193.4;54:03.916;09:54;
12;0;23;1:46.810;4;;32.178;4;27.840;0;46.792;4;195.2;55:50.726;09:55;
12;0;24;1:47.383;0;;32.355;0;27.742;1;47.286;0;194.1;57:38.109;09:57;
12;0;25;1:48.321;0;;33.358;0;27.801;0;47.162;0;192.5;59:26.430;09:59;
12;0;26;1:50.134;0;;33.044;0;27.997;0;49.093;0;189.3;1:01:16.564;10:01;
13;1;1;3:02.485;0;;1:36.510;0;30.234;0;55.741;0;114.2;3:02.485;09:03;
13;1;2;1:53.338;0;;34.761;0;28.383;0;50.194;0;183.9;4:55.823;09:04;
13;1;3;1:54.997;0;;35.789;0;28.995;0;50.213;0;181.3;6:50.820;09:06;
13;1;4;1:50.644;0;;33.335;0;27.855;0;49.454;0;188.4;8:41.464;09:08;
13;1;5;6:40.367;0;B;54.162;0;28.609;0;5:17.596;0;52.1;15:21.831;09:15;
13;1;6;2:20.124;0;;53.748;0;31.782;0;54.594;0;148.8;17:41.955;09:17;
13;1;7;1:50.741;0;;33.524;0;27.756;0;49.461;0;188.3;19:32.696;09:19;
13;1;8;1:48.850;0;;33.172;0;27.750;2;47.928;0;191.5;21:21.546;09:21;
13;1;9;6:59.876;0;B;34.365;0;29.254;0;5:56.257;0;49.7;28:21.422;09:28;
13;1;10;2:10.708;0;;53.211;0;28.275;0;49.222;0;159.5;30:32.130;09:30;
13;1;11;1:49.198;0;;33.173;0;28.019;0;48.006;0;190.9;32:21.328;09:32;
13;1;12;6:09.736;0;B;34.060;0;28.231;0;5:07.445;0;56.4;38:31.064;09:38;
13;1;13;2:09.141;0;;51.473;0;28.145;0;49.523;0;161.4;40:40.205;09:40;
13;1;14;1:48.733;2;;33.010;0;27.894;0;47.829;2;191.7;42:28.938;09:42;
13;1;15;4:58.742;0;B;32.947;2;27.902;0;3:57.893;0;69.8;47:27.680;09:47;
13;1;16;2:09.281;0;;52.599;0;28.152;0;48.530;0;161.3;49:36.961;09:49;
13;1;17;1:49.012;0;;33.152;0;27.844;0;48.016;0;191.2;51:25.973;09:51;
13;1;18;5:44.535;0;B;33.957;0;28.051;0;4:42.527;0;60.5;57:10.508;09:57;
13;1;19;2:10.958;0;;52.518;0;28.356;0;50.084;0;159.2;59:21.466;09:59;
16;2;1;2:11.311;0;;47.982;0;30.923;0;52.406;0;158.8;2:11.311;09:02;
16;2;2;1:51.021;0;;34.306;0;28.561;0;48.154;0;187.8;4:02.332;09:04;
16;2;3;1:48.338;0;;33.031;0;27.735;0;47.572;0;192.4;5:50.670;09:05;
16;2;4;1:48.678;0;;32.976;0;27.722;0;47.980;0;191.8;7:39.348;09:07;
16;2;5;1:49.568;0;;34.195;0;27.706;0;47.667;0;190.3;9:28.916;09:09;
16;2;6;1:48.508;0;;32.669;0;27.531;1;48.308;0;192.1;11:17.424;09:11;
16;2;7;1:59.099;0;B;33.522;0;27.717;0;57.860;0;175.0;13:16.523;09:13;
16;2;8;6:48.987;0;;5:31.546;0;29.052;0;48.389;0;51.0;20:05.510;09:20;
16;2;9;1:48.476;0;;32.902;0;27.697;0;47.877;0;192.2;21:53.986;09:21;
16;2;10;1:47.523;2;;32.577;1;27.633;0;47.313;2;193.9;23:41.509;09:23;
16;2;11;1:58.042;0;B;33.493;0;28.014;0;56.535;0;176.6;25:39.551;09:25;
16;2;12;5:28.477;0;;4:11.788;0;27.749;0;48.940;0;63.5;31:08.028;09:31;
16;2;13;1:52.336;0;;33.228;0;31.252;0;47.856;0;185.6;33:00.364;09:33;
16;2;14;1:49.758;0;;33.198;0;28.460;0;48.100;0;189.9;34:50.122;09:34;
16;2;15;1:49.603;0;;33.108;0;28.892;0;47.603;0;190.2;36:39.725;09:36;
16;2;16;2:01.372;0;B;33.968;0;27.704;0;59.700;0;171.8;38:41.097;09:38;
16;0;17;5:32.283;0;;4:12.458;0;28.647;0;51.178;0;62.7;44:13.380;09:44;
16;0;18;1:49.935;0;;33.278;0;27.829;0;48.828;0;189.6;46:03.315;09:46;
16;0;19;1:50.917;0;;33.703;0;27.745;0;49.469;0;188.0;47:54.232;09:47;
16;0;20;2:00.174;0;B;33.956;0;28.121;0;58.097;0;173.5;49:54.406;09:49;
16;0;21;5:18.916;0;;4:02.501;0;28.384;0;48.031;0;65.4;55:13.322;09:55;
16;0;22;1:48.306;0;;32.471;2;27.516;0;48.319;1;192.5;57:01.628;09:57;
16;0;23;1:51.072;0;;32.804;0;27.499;3;50.769;0;187.7;58:52.700;09:58;
16;0;24;2:01.181;0;B;34.003;0;27.607;0;59.571;0;172.0;1:00:53.881;10:00;
20;1;1;2:39.063;0;;1:17.283;0;30.080;0;51.700;0;131.1;2:39.063;09:02;
20;1;2;1:54.876;0;;34.873;0;28.938;0;51.065;0;181.5;4:33.939;09:04;
20;1;3;1:49.472;0;;33.444;0;27.882;0;48.146;0;190.4;6:23.411;09:06;
20;1;4;1:49.075;0;;33.076;0;27.833;0;48.166;0;191.1;8:12.486;09:08;
20;1;5;8:06.672;0;B;32.957;0;27.821;0;7:05.894;0;42.8;16:19.158;09:16;
20;1;6;2:11.483;0;;51.338;0;28.089;0;52.056;0;158.6;18:30.641;09:18;
20;1;7;1:49.693;0;;33.356;0;27.902;0;48.435;0;190.1;20:20.334;09:20;
20;1;8;1:48.399;0;;32.725;2;27.789;0;47.885;0;192.3;22:08.733;09:22;
20;1;9;6:42.091;0;B;33.357;0;27.799;0;5:40.935;0;51.8;28:50.824;09:28;
20;1;10;2:11.802;0;;54.345;0;28.820;0;48.637;0;158.2;31:02.626;09:31;
20;1;11;2:10.238;0;B;35.083;0;31.991;0;1:03.164;0;160.1;33:12.864;09:33;
20;1;12;2:35.883;0;;52.674;0;44.468;0;58.741;0;133.7;35:48.747;09:35;
20;1;13;1:47.512;2;;32.895;0;27.722;0;46.895;2;193.9;37:36.259;09:37;
20;1;14;1:47.815;0;;32.894;0;27.539;2;47.382;0;193.4;39:24.074;09:39;
20;1;15;3:21.434;0;B;33.018;0;27.649;0;2:20.767;0;103.5;42:45.508;09:42;
20;0;16;2:11.977;0;;52.405;0;28.476;0;51.096;0;158.0;44:57.485;09:44;
20;0;17;1:52.472;0;;34.028;0;28.658;0;49.786;0;185.4;46:49.957;09:46;
20;0;18;1:51.757;0;;33.870;0;28.235;0;49.652;0;186.5;48:41.714;09:48;
20;0;19;1:54.378;0;;34.067;0;29.105;0;51.206;0;182.3;50:36.092;09:50;
20;0;20;1:54.271;0;;34.800;0;28.428;0;51.043;0;182.4;52:30.363;09:52;
20;0;21;1:52.597;0;;33.794;0;28.266;0;50.537;0;185.2;54:22.960;09:54;
20;0;22;1:50.982;0;;33.858;0;28.286;0;48.838;1;187.8;56:13.942;09:56;
20;0;23;1:50.783;0;;33.573;0;28.158;1;49.052;0;188.2;58:04.725;09:58;
20;0;24;1:51.859;0;;33.570;1;28.265;0;50.024;0;186.4;59:56.584;09:59;
20;0;25;1:51.730;0;;33.936;0;28.268;0;49.526;0;186.6;1:01:48.314;10:01;
36;0;1;2:49.217;0;;1:23.057;0;33.388;0;52.772;0;123.2;2:49.217;09:02;
36;0;2;1:58.122;0;;35.764;0;31.079;0;51.279;0;176.5;4:47.339;09:04;
36;0;3;1:56.615;0;;36.078;0;30.750;0;49.787;0;178.8;6:43.954;09:06;
36;0;4;5:20.062;0;B;34.631;0;30.173;2;4:15.258;0;65.1;12:04.016;09:12;
36;1;5;2:30.857;0;;57.651;0;33.989;0;59.217;0;138.2;14:34.873;09:14;
36;1;6;1:58.176;0;;35.419;1;30.864;0;51.893;0;176.4;16:33.049;09:16;
36;1;7;2:00.074;0;;36.001;0;30.851;0;53.222;0;173.6;18:33.123;09:18;
36;1;8;2:01.674;0;;35.533;0;30.758;1;55.383;0;171.3;20:34.797;09:20;
36;1;9;2:12.895;0;;37.579;0;35.958;0;59.358;0;156.9;22:47.692;09:22;
36;1;10;1:58.349;0;;35.684;0;30.853;0;51.812;1;176.2;24:46.041;09:24;
36;1;11;5:07.816;0;B;35.675;0;30.898;0;4:01.243;0;67.7;29:53.857;09:29;
36;2;12;2:15.959;0;;54.364;0;30.427;0;51.168;0;153.3;32:09.816;09:32;
36;2;13;1:55.386;0;;34.861;0;30.332;0;50.193;0;180.7;34:05.202;09:34;
36;2;14;1:56.575;0;;34.781;0;30.465;0;51.329;0;178.8;36:01.777;09:36;
36;2;15;1:54.932;0;;34.427;1;30.408;0;50.097;0;181.4;37:56.709;09:37;
36;2;16;1:54.544;0;;34.429;0;30.290;0;49.825;1;182.0;39:51.253;09:39;
36;2;17;1:54.934;0;;34.494;0;30.261;1;50.179;0;181.4;41:46.187;09:41;
36;2;18;6:17.930;0;B;35.141;0;30.300;0;5:12.489;0;55.2;48:04.117;09:48;
36;0;19;2:16.297;0;;54.982;0;30.699;0;50.616;0;153.0;50:20.414;09:50;
36;0;20;1:53.825;2;;33.863;2;30.632;0;49.330;2;183.2;52:14.239;09:52;
39;0;1;2:37.051;0;B;52.179;0;35.047;0;1:09.825;0;132.7;2:37.051;09:02;
39;0;2;2:48.059;0;;1:21.506;0;32.205;0;54.348;0;124.0;5:25.110;09:05;
39;0;3;1:59.699;0;;36.461;0;30.611;0;52.627;0;174.2;7:24.809;09:07;
39;0;4;1:57.205;0;;35.526;0;30.438;0;51.241;0;177.9;9:22.014;09:09;
39;0;5;2:02.146;0;;35.038;0;30.428;0;56.680;0;170.7;11:24.160;09:11;
39;0;6;2:24.092;0;B;39.326;0;37.354;0;1:07.412;0;144.7;13:48.252;09:13;
39;0;7;6:33.330;0;;5:10.878;0;30.618;0;51.834;0;53.0;20:21.582;09:20;
39;0;8;1:54.669;0;;34.676;0;30.003;0;49.990;0;181.8;22:16.251;09:22;
39;0;9;1:54.286;0;;34.555;1;29.981;0;49.750;1;182.4;24:10.537;09:24;
39;0;10;1:57.704;0;;34.698;0;29.891;1;53.115;0;177.1;26:08.241;09:26;
39;0;11;1:57.178;0;;35.215;0;30.408;0;51.555;0;177.9;28:05.419;09:28;
39;0;12;2:07.588;0;B;35.859;0;30.299;0;1:01.430;0;163.4;30:13.007;09:30;
39;1;13;4:01.394;0;;2:41.266;0;30.286;0;49.842;0;86.4;34:14.401;09:34;
39;1;14;1:53.325;0;;34.235;0;29.941;0;49.149;0;184.0;36:07.726;09:36;
39;1;15;1:54.553;0;;33.975;0;30.342;0;50.236;0;182.0;38:02.279;09:38;
39;1;16;1:52.466;0;;33.765;0;29.885;0;48.816;0;185.4;39:54.745;09:39;
39;1;17;2:01.613;0;B;33.581;0;29.786;0;58.246;0;171.4;41:56.358;09:41;
39;1;18;6:25.482;0;;5:04.311;0;31.148;0;50.023;0;54.1;48:21.840;09:48;
39;1;19;1:57.338;0;;34.875;0;29.800;0;52.663;0;177.7;50:19.178;09:50;
39;1;20;1:51.396;0;;33.754;0;29.788;0;47.854;2;187.1;52:10.574;09:52;
39;1;21;1:51.314;0;;33.166;0;29.467;2;48.681;0;187.3;54:01.888;09:54;
39;1;22;1:50.759;2;;33.085;0;29.695;0;47.979;0;188.2;55:52.647;09:55;
39;1;23;1:59.882;0;B;33.074;2;29.713;0;57.095;0;173.9;57:52.529;09:57;
39;2;24;3:16.550;0;;1:53.098;0;31.029;0;52.423;0;106.1;1:01:09.079;10:01;
40;0;1;2:35.925;0;B;;0;;0;;0;133.7;2:35.925;09:02;
40;0;2;2:19.435;0;;56.086;0;30.771;0;52.578;0;149.5;4:55.360;09:04;
40;0;3;1:56.668;0;;35.831;0;30.088;0;50.749;0;178.7;6:52.028;09:06;
40;0;4;1:55.214;0;;34.276;0;29.345;1;51.593;0;180.9;8:47.242;09:08;
40;0;5;1:54.873;0;;34.714;0;30.774;0;49.385;0;181.5;10:42.115;09:10;
40;0;6;7:01.795;0;B;33.902;0;29.382;0;5:58.511;0;49.4;17:43.910;09:17;
40;0;7;2:11.289;0;;51.930;0;29.623;0;49.736;0;158.8;19:55.199;09:19;
40;0;8;1:53.310;0;;34.247;0;29.697;0;49.366;1;184.0;21:48.509;09:21;
40;0;9;1:53.031;0;;33.842;0;29.542;0;49.647;0;184.4;23:41.540;09:23;
40;0;10;1:55.443;0;;34.741;0;30.123;0;50.579;0;180.6;25:36.983;09:25;
40;0;11;1:53.452;0;;33.817;1;29.513;0;50.122;0;183.8;27:30.435;09:27;
40;0;12;1:53.030;0;;33.880;0;29.698;0;49.452;0;184.4;29:23.465;09:29;
40;0;13;7:15.846;0;B;34.166;0;29.434;0;6:12.246;0;47.8;36:39.311;09:36;
40;2;14;2:19.595;0;;56.759;0;30.018;0;52.818;0;149.3;38:58.906;09:38;
40;2;15;1:55.304;0;;34.483;0;29.154;0;51.667;0;180.8;40:54.210;09:40;
40;2;16;1:52.970;0;;33.698;0;29.054;0;50.218;0;184.5;42:47.180;09:42;
40;2;17;1:56.731;0;;36.117;0;31.021;0;49.593;0;178.6;44:43.911;09:44;
40;2;18;1:53.178;0;;34.107;0;29.201;0;49.870;0;184.2;46:37.089;09:46;
40;2;19;1:53.786;0;;33.421;0;29.131;0;51.234;0;183.2;48:30.875;09:48;
40;2;20;1:55.113;0;;37.044;0;29.382;0;48.687;0;181.1;50:25.988;09:50;
40;2;21;1:51.667;0;;33.192;0;29.212;0;49.263;0;186.7;52:17.655;09:52;
40;2;22;1:50.388;2;;32.906;0;29.006;2;48.476;2;188.9;54:08.043;09:54;
40;2;23;1:50.448;0;;32.702;2;29.122;0;48.624;0;188.8;55:58.491;09:55;
40;2;24;1:54.947;0;;33.068;0;29.516;0;52.363;0;181.4;57:53.438;09:57;
40;2;25;1:51.963;0;;33.956;0;29.247;0;48.760;0;186.2;59:45.401;09:59;
41;0;1;2:09.447;0;;44.984;0;31.038;0;53.425;0;161.1;2:09.447;09:02;
41;0;2;1:56.212;0;;35.783;0;29.524;0;50.905;0;179.4;4:05.659;09:04;
41;0;3;1:54.277;0;;34.652;0;29.229;0;50.396;0;182.4;5:59.936;09:05;
41;0;4;1:53.641;0;;34.399;0;29.329;0;49.913;0;183.5;7:53.577;09:07;
41;0;5;1:52.768;0;;33.932;1;29.196;0;49.640;0;184.9;9:46.345;09:09;
41;0;6;1:53.066;0;;34.627;0;28.937;1;49.502;1;184.4;11:39.411;09:11;
41;0;7;1:52.995;0;;34.322;0;29.130;0;49.543;0;184.5;13:32.406;09:13;
41;0;8;2:01.729;0;B;34.009;0;29.218;0;58.502;0;171.3;15:34.135;09:15;
41;1;9;4:02.113;0;;2:38.352;0;30.278;0;53.483;0;86.1;19:36.248;09:19;
41;1;10;1:56.638;0;;35.622;0;29.411;0;51.605;0;178.7;21:32.886;09:21;
41;1;11;1:56.440;0;;36.054;0;29.140;0;51.246;0;179.0;23:29.326;09:23;
41;1;12;1:55.110;0;;34.815;0;29.040;0;51.255;0;181.1;25:24.436;09:25;
41;1;13;1:55.777;0;;35.530;0;29.195;0;51.052;0;180.1;27:20.213;09:27;
41;1;14;1:55.284;0;;35.504;0;29.218;0;50.562;1;180.8;29:15.497;09:29;
41;1;15;1:54.347;0;;34.682;0;28.937;0;50.728;0;182.3;31:09.844;09:31;
41;1;16;2:04.079;0;B;35.159;0;28.891;0;1:00.029;0;168.0;33:13.923;09:33;
41;2;17;3:20.196;0;;2:00.707;0;29.208;0;50.281;0;104.1;36:34.119;09:36;
41;2;18;1:54.801;0;;35.026;0;29.979;0;49.796;0;181.6;38:28.920;09:38;
41;2;19;1:59.851;0;B;33.740;0;29.095;0;57.016;0;173.9;40:28.771;09:40;
41;2;20;3:39.484;0;;2:21.212;0;28.997;0;49.275;0;95.0;44:08.255;09:44;
41;2;21;1:50.580;0;;33.502;0;28.986;0;48.092;0;188.5;45:58.835;09:45;
41;2;22;1:50.408;0;;33.294;0;29.104;0;48.010;2;188.8;47:49.243;09:47;
41;2;23;1:50.208;2;;33.188;0;28.860;1;48.160;0;189.2;49:39.451;09:49;
41;2;24;1:57.966;0;B;33.059;2;28.899;0;56.008;0;176.7;51:37.417;09:51;
41;1;25;3:25.304;0;;2:03.579;0;29.402;0;52.323;0;101.5;55:02.721;09:55;
41;1;26;1:54.736;0;;34.501;0;28.831;0;51.404;0;181.7;56:57.457;09:56;
41;1;27;1:54.735;0;;34.418;1;28.692;2;51.625;0;181.7;58:52.192;09:58;
41;1;28;1:54.760;0;;35.253;0;28.883;0;50.624;0;181.7;1:00:46.952;10:00;
42;2;1;2:50.746;0;;1:24.018;0;32.749;0;53.979;0;122.1;2:50.746;09:02;
42;2;2;1:58.233;0;;35.347;0;30.112;1;52.774;0;176.3;4:48.979;09:04;
42;2;3;1:56.667;0;;34.739;0;30.743;0;51.185;0;178.7;6:45.646;09:06;
42;2;4;1:56.625;0;;34.570;0;30.279;0;51.776;0;178.8;8:42.271;09:08;
42;2;5;1:54.378;0;;34.218;1;30.213;0;49.947;1;182.3;10:36.649;09:10;
42;2;6;4:11.238;0;B;36.115;0;30.578;0;3:04.545;0;83.0;14:47.887;09:14;
42;2;7;2:23.723;0;;55.790;0;31.589;0;56.344;0;145.1;17:11.610;09:17;
42;2;8;2:01.863;0;;36.950;0;30.760;0;54.153;0;171.1;19:13.473;09:19;
42;2;9;2:02.241;0;;37.512;0;30.778;0;53.951;0;170.5;21:15.714;09:21;
42;2;10;2:02.708;0;;36.975;0;30.496;0;55.237;0;169.9;23:18.422;09:23;
42;2;11;2:00.687;0;;36.519;0;30.669;0;53.499;0;172.7;25:19.109;09:25;
42;2;12;1:59.869;0;;36.394;0;30.664;0;52.811;0;173.9;27:18.978;09:27;
42;2;13;2:00.169;0;;37.457;0;30.567;0;52.145;0;173.5;29:19.147;09:29;
42;2;14;2:00.783;0;;36.821;0;30.684;0;53.278;0;172.6;31:19.930;09:31;
42;2;15;2:00.152;0;;36.672;0;30.595;0;52.885;0;173.5;33:20.082;09:33;
42;2;16;2:01.339;0;;36.495;0;31.349;0;53.495;0;171.8;35:21.421;09:35;
42;2;17;2:00.067;0;;36.294;0;30.689;0;53.084;0;173.6;37:21.488;09:37;
42;2;18;2:00.852;0;;36.431;0;31.554;0;52.867;0;172.5;39:22.340;09:39;
42;2;19;6:40.368;0;B;36.464;0;30.612;0;5:33.292;0;52.1;46:02.708;09:46;
42;1;20;2:18.863;0;;54.468;0;31.140;0;53.255;0;150.1;48:21.571;09:48;
42;1;21;1:54.270;0;;34.791;0;30.190;0;49.289;0;182.4;50:15.841;09:50;
42;1;22;1:53.360;2;;34.178;0;30.205;0;48.977;2;183.9;52:09.201;09:52;
42;1;23;2:59.442;0;B;33.783;2;30.078;2;1:55.581;0;116.2;55:08.643;09:55;
42;0;24;2:17.115;0;;53.662;0;30.726;0;52.727;0;152.0;57:25.758;09:57;
42;0;25;1:58.835;0;;36.702;0;30.571;1;51.562;0;175.4;59:24.593;09:59;
42;0;26;1:59.180;0;;36.486;1;31.372;0;51.322;1;174.9;1:01:23.773;10:01;
43;0;1;2:52.392;0;;1:25.312;0;32.350;0;54.730;0;120.9;2:52.392;09:02;
43;0;2;1:57.611;0;;35.613;0;30.127;2;51.871;0;177.3;4:50.003;09:04;
43;0;3;1:56.320;0;;34.641;0;30.208;0;51.471;0;179.2;6:46.323;09:06;
43;0;4;1:56.922;0;;34.605;0;31.068;0;51.249;0;178.3;8:43.245;09:08;
43;0;5;2:04.401;0;B;34.785;0;30.216;0;59.400;0;167.6;10:47.646;09:10;
43;0;6;4:10.075;0;;2:49.138;0;30.201;0;50.736;0;83.4;14:57.721;09:14;
43;0;7;1:58.455;0;;35.328;0;31.582;0;51.545;0;176.0;16:56.176;09:16;
43;0;8;1:55.430;0;;34.803;0;30.447;0;50.180;2;180.6;18:51.606;09:18;
43;0;9;1:55.157;2;;34.574;0;30.311;0;50.272;0;181.0;20:46.763;09:20;
43;0;10;1:55.801;0;;34.468;2;30.331;0;51.002;0;180.0;22:42.564;09:22;
43;0;11;2:31.750;0;B;57.987;0;30.587;0;1:03.176;0;137.4;25:14.314;09:25;
43;2;12;3:38.692;0;;2:11.539;0;31.424;0;55.729;0;95.3;28:53.006;09:28;
43;2;13;2:03.413;0;;37.343;0;31.395;0;54.675;0;168.9;30:56.419;09:30;
43;2;14;2:00.651;0;;36.290;0;30.524;0;53.837;0;172.8;32:57.070;09:32;
43;2;15;2:00.963;0;;36.239;0;30.542;0;54.182;0;172.3;34:58.033;09:34;
43;2;16;1:59.815;0;;35.930;0;30.519;0;53.366;0;174.0;36:57.848;09:36;
43;2;17;2:00.534;0;;36.649;0;30.493;0;53.392;0;173.0;38:58.382;09:38;
43;2;18;2:00.664;0;;36.757;0;30.402;0;53.505;0;172.8;40:59.046;09:40;
43;2;19;1:59.358;0;;35.916;0;30.303;0;53.139;0;174.7;42:58.404;09:42;
43;2;20;2:10.770;0;B;35.982;0;30.438;0;1:04.350;0;159.4;45:09.174;09:45;
43;2;21;3:54.313;0;;2:26.002;0;30.867;0;57.444;0;89.0;49:03.487;09:49;
43;2;22;2:00.612;0;;36.772;0;30.603;0;53.237;0;172.8;51:04.099;09:51;
43;2;23;1:58.908;0;;35.572;0;30.639;0;52.697;0;175.3;53:03.007;09:53;
43;2;24;2:01.182;0;;35.809;0;30.647;0;54.726;0;172.0;55:04.189;09:55;
43;2;25;1:58.942;0;;35.483;0;30.504;0;52.955;0;175.3;57:03.131;09:57;
43;2;26;1:58.644;0;;35.455;1;30.598;0;52.591;0;175.7;59:01.775;09:59;
43;2;27;1:58.348;0;;35.704;0;30.255;1;52.389;1;176.2;1:01:00.123;10:01;
44;1;1;2:31.428;0;;1:02.812;0;32.815;0;55.801;0;137.7;2:31.428;09:02;
44;1;2;2:03.385;0;;37.573;0;31.387;0;54.425;0;169.0;4:34.813;09:04;
44;1;3;1:57.037;0;;35.385;0;30.008;0;51.644;0;178.1;6:31.850;09:06;
44;1;4;1:58.970;0;;35.056;0;30.436;0;53.478;0;175.2;8:30.820;09:08;
44;1;5;1:59.007;0;;36.931;0;30.786;0;51.290;0;175.2;10:29.827;09:10;
44;1;6;1:56.875;0;;35.057;0;30.028;0;51.790;0;178.4;12:26.702;09:12;
44;1;7;1:59.739;0;;35.559;0;30.999;0;53.181;0;174.1;14:26.441;09:14;
44;1;8;1:56.551;2;;35.020;0;30.022;0;51.509;0;178.9;16:22.992;09:16;
44;1;9;2:01.148;0;;34.480;2;31.812;0;54.856;0;172.1;18:24.140;09:18;
44;1;10;1:58.400;0;;35.605;0;30.146;0;52.649;0;176.1;20:22.540;09:20;
44;1;11;1:56.913;0;;35.604;0;30.101;0;51.208;2;178.3;22:19.453;09:22;
44;1;12;1:56.814;0;;35.243;0;29.977;0;51.594;0;178.5;24:16.267;09:24;
44;1;13;1:56.815;0;;35.091;0;29.971;0;51.753;0;178.5;26:13.082;09:26;
44;1;14;1:58.024;0;;34.939;0;29.794;2;53.291;0;176.6;28:11.106;09:28;
44;1;15;2:35.235;0;;35.294;0;29.882;0;1:30.059;0;134.3;30:46.341;09:30;
44;1;16;2:11.418;0;B;38.800;0;30.483;0;1:02.135;0;158.6;32:57.759;09:32;
