NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;
64;0;13;13:40.422;0;B;39.818;0;41.247;0;12:19.357;0;25.6;49:01.455;10:04;
64;0;14;2:46.150;0;;1:00.716;0;44.079;0;1:01.355;0;126.6;51:47.605;10:06;
64;0;15;2:20.857;0;;39.743;0;40.939;1;1:00.175;0;149.3;54:08.462;10:09;
64;0;16;2:22.770;0;;40.697;0;41.847;0;1:00.226;0;147.3;56:31.232;10:11;
64;0;17;2:33.336;0;;44.920;0;45.064;0;1:03.352;0;137.2;59:04.568;10:14;
64;0;18;2:22.317;0;;40.773;0;42.440;0;59.104;2;147.8;1:01:26.885;10:16;
69;0;1;11:19.665;0;B;6:25.083;0;53.625;0;4:00.957;0;30.9;11:19.665;09:26;
69;0;2;2:53.158;0;;1:05.885;0;44.848;0;1:02.425;0;121.5;14:12.823;09:29;
69;0;3;2:23.343;0;;40.318;0;42.478;0;1:00.547;0;146.7;16:36.166;09:31;
69;0;4;2:21.430;0;;39.508;0;41.969;0;59.953;0;148.7;18:57.596;09:33;
69;0;5;2:21.161;0;;39.543;0;42.028;0;59.590;0;149.0;21:18.757;09:36;
69;0;6;2:21.460;0;;39.645;0;42.034;0;59.781;0;148.7;23:40.217;09:38;
69;0;7;7:51.230;0;B;39.651;0;42.039;0;6:29.540;0;44.6;31:31.447;09:46;
69;0;8;2:44.043;0;;1:02.669;0;42.435;0;58.939;2;128.2;34:15.490;09:49;
69;0;9;2:21.880;0;;39.571;0;41.543;0;1:00.766;0;148.2;36:37.370;09:51;
69;0;10;2:20.310;0;;39.715;0;41.314;2;59.281;1;149.9;38:57.680;09:53;
69;0;11;2:21.189;0;;39.517;0;42.292;0;59.380;0;149.0;41:18.869;09:56;
69;0;12;2:22.217;0;;39.324;0;42.449;0;1:00.444;0;147.9;43:41.086;09:58;
69;0;13;5:14.775;0;B;40.162;0;42.002;0;3:52.611;0;66.8;48:55.861;10:03;
69;0;14;2:42.240;0;;59.762;0;43.061;0;59.417;0;129.6;51:38.101;10:06;
69;0;15;2:21.119;0;;39.598;0;42.168;0;59.353;0;149.0;53:59.220;10:08;
69;0;16;2:26.056;0;;39.173;2;41.887;0;1:04.996;0;144.0;56:25.276;10:11;
69;0;17;2:21.269;0;;39.984;0;41.364;0;59.921;0;148.9;58:46.545;10:13;
69;0;18;2:20.078;2;;39.279;0;41.486;0;59.313;0;150.1;1:01:06.623;10:16;
76;0;1;3:14.721;0;;1:08.992;0;53.213;0;1:12.516;0;108.0;3:14.721;09:18;
76;0;2;2:33.782;0;;43.794;0;46.445;0;1:03.543;0;136.8;5:48.503;09:20;
76;0;3;2:24.127;0;;40.264;0;43.382;0;1:00.481;0;145.9;8:12.630;09:23;
76;0;4;2:21.310;0;;39.711;0;42.453;0;59.146;0;148.8;10:33.940;09:25;
76;0;5;2:19.996;0;;39.074;0;42.083;0;58.839;0;150.2;12:53.936;09:27;
76;0;6;2:21.854;0;;40.266;0;42.060;0;59.528;0;148.3;15:15.790;09:30;
76;0;7;4:29.043;0;B;38.626;0;41.449;0;3:08.968;0;78.2;19:44.833;09:34;
76;0;8;2:40.576;0;;57.417;0;42.074;0;1:01.085;0;131.0;22:25.409;09:37;
76;0;9;5:42.505;0;B;39.184;0;42.193;0;4:21.128;0;61.4;28:07.914;09:43;
76;0;10;2:48.144;0;;1:02.643;0;44.685;0;1:00.816;0;125.1;30:56.058;09:45;
76;0;11;2:16.993;0;;38.748;0;40.753;0;57.492;0;153.5;33:13.051;09:48;
76;0;12;2:16.331;0;;37.868;2;40.779;0;57.684;0;154.3;35:29.382;09:50;
76;0;13;2:16.937;0;;38.289;0;41.156;0;57.492;0;153.6;37:46.319;09:52;
76;0;14;3:54.567;0;B;38.188;0;41.464;0;2:34.915;0;89.7;41:40.886;09:56;
76;0;15;2:35.904;0;;56.912;0;41.951;0;57.041;2;134.9;44:16.790;09:59;
76;0;16;2:16.130;2;;38.054;0;40.811;0;57.265;1;154.5;46:32.920;10:01;
76;0;17;2:18.235;0;;39.078;0;40.922;0;58.235;0;152.1;48:51.155;10:03;
76;0;18;2:16.781;0;;38.194;0;40.863;0;57.724;0;153.8;51:07.936;10:06;
76;0;19;2:16.273;0;;38.057;0;40.809;0;57.407;0;154.3;53:24.209;10:08;
76;0;20;2:17.131;0;;38.214;0;41.203;0;57.714;0;153.4;55:41.340;10:10;
76;0;21;2:17.594;0;;38.085;0;41.620;0;57.889;0;152.8;57:58.934;10:12;
76;0;22;2:16.471;0;;38.080;0;40.672;2;57.719;0;154.1;1:00:15.405;10:15;
911;0;1;3:03.323;0;;1:12.826;0;49.823;0;1:00.674;0;114.7;3:03.323;09:18;
911;0;2;2:22.545;0;;41.625;0;41.969;0;58.951;0;147.5;5:25.868;09:20;
911;0;3;2:18.949;0;;38.557;0;42.121;0;58.271;0;151.4;7:44.817;09:22;
911;0;4;2:16.789;0;;38.322;0;40.470;0;57.997;0;153.7;10:01.606;09:25;
911;0;5;3:35.679;0;B;38.123;0;40.611;0;2:16.945;0;97.5;13:37.285;09:28;
911;0;6;3:00.292;0;;1:01.471;0;50.811;0;1:08.010;0;116.7;16:37.577;09:31;
911;0;7;2:20.066;0;;41.296;0;40.964;0;57.806;0;150.2;18:57.643;09:33;
911;0;8;2:16.704;0;;38.196;0;40.701;0;57.807;0;153.8;21:14.347;09:36;
911;0;9;2:16.781;0;;38.176;0;40.537;0;58.068;0;153.8;23:31.128;09:38;
911;0;10;2:15.372;0;;37.776;0;40.220;0;57.376;0;155.4;25:46.500;09:40;
911;0;11;5:52.318;0;B;43.505;0;44.606;0;4:24.207;0;59.7;31:38.818;09:46;
911;0;12;2:51.453;0;;1:02.255;0;51.398;0;57.800;0;122.7;34:30.271;09:49;
911;0;13;2:15.183;0;;37.953;0;40.158;0;57.072;0;155.6;36:45.454;09:51;
911;0;14;2:15.042;0;;37.859;0;40.026;0;57.157;0;155.7;39:00.496;09:54;
911;0;15;2:14.953;0;;37.861;0;40.125;0;56.967;0;155.8;41:15.449;09:56;
911;0;16;2:15.991;0;;37.784;0;39.996;0;58.211;0;154.7;43:31.440;09:58;
911;0;17;2:15.869;0;;37.813;0;40.416;0;57.640;0;154.8;45:47.309;10:00;
911;0;18;2:17.452;0;;38.033;0;41.321;0;58.098;0;153.0;48:04.761;10:03;
911;0;19;2:15.274;0;;37.998;0;40.172;0;57.104;0;155.5;50:20.035;10:05;
911;0;20;2:37.746;0;;44.805;0;56.041;0;56.900;0;133.3;52:57.781;10:07;
911;0;21;2:13.769;2;;37.264;2;39.850;1;56.655;2;157.2;55:11.550;10:10;
911;0;22;3:21.688;0;B;37.449;0;39.627;2;2:04.612;0;104.3;58:33.238;10:13;
911;0;23;2:40.002;0;;59.333;0;42.191;0;58.478;0;131.4;1:01:13.240;10:16;
