POSITION;NUMBER;STATUS;LAPS;TOTAL_TIME;GAP_FIRST;GAP_PREVIOUS;FL_LAPNUM;FL_TIME;FL_KPH;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;8;Classified;41;2:01:12.635;+6.283;+1.699;33;2:11.889;164.3;McCann Racing;GS;;;Porsche 718 GT4 RS CS;M;1532;303;5;108;112;3;;12432;;;Andrew;Davis;Silver;Athens, GA;;;329;2;Silver;;;Michael;McCann;;Canton, OH;;;1937;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;59;Classified;41;2:01:13.408;+7.056;+0.773;31;2:12.016;164.1;KohR Motorsports;GS;;;Ford Mustang GT4;M;290;161;5;54;107;3;;12450;;;Bob;Michaelian;Bronze;Seal Beach, CA;;;417;2;Bronze;;;Billy;Johnson;Gold;Boynton Beach, FL;;;365;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;60;Classified;41;2:01:13.922;+7.570;+0.514;9;2:12.043;164.1;KohR Motorsports;GS;;;Ford Mustang GT4;M;353;161;5;54;107;3;;12455;;;Luca;Mars;;Sewickley, PA;;;2469;4;;;;Nate;Stacy;Silver;Owasso, OK;;;1515;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;55;Classified;41;2:01:14.223;+7.871;+0.301;34;2:12.285;163.8;FCP Euro by Ricca Autosport;GS;;;Mercedes-AMG GT GT4;M;1717;430;5;89;7643;3;;12453;;;Mike;Skeen;Silver;Charlotte, NC;;;830;1;Silver;;;Trevor;Andrusko;Bronze;Marietta, GA;;;2186;3;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;71;Classified;41;2:01:14.799;+8.447;+0.576;17;2:12.287;163.8;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;;12451;;;Frank;DePew;;Richmond, VA;;;1151;3;;;;Robin;Liddell;Silver;Edinburgh, Scotland;;;411;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;28;Classified;41;2:01:15.515;+9.163;+0.716;32;2:11.239;165.1;RS1;GS;;;Porsche 718 GT4 RS CS;M;1619;393;5;108;112;3;;12454;;;Alexandre;Premat;Gold;Henderson, NV;;;1094;2;Gold;;;Stevan;McAleer;Silver;Glasgow, Scotland;;;460;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;93;Classified;41;2:01:17.856;+11.504;+2.341;31;2:11.812;164.4;CarBahn with Peregrine Racing;GS;;;Porsche 718 GT4 RS CS;M;1594;378;5;108;112;3;;12445;;;Sameer;Gandhi;Bronze;San Francisco, CA;;;1560;1;Bronze;;;Tyler;McQuarrie;Silver;Danville, CA;;;454;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;83;Classified;41;2:01:18.057;+11.705;+0.201;32;2:11.716;164.5;BGB Motorsports;GS;;;Porsche 718 GT4 RS CS;M;1597;157;5;108;112;3;;12446;;;Thomas;Collingwood;Bronze;St. John's, NL;;;1796;1;Bronze;;;Spencer;Pumpelly;Silver;Atlanta, GA;;;64;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;21;Classified;41;2:01:19.047;+12.695;+0.990;16;2:12.229;163.9;Riley Motorsports;GS;;;Toyota Supra GT4;M;1414;35;5;104;7662;3;;12439;;;Anton;Dias Perera;;Memphis,TN;;;1987;1;;;;Scott;Andrews;Gold;Torquay, Australia;;;1657;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;22;Classified;41;2:01:19.245;+12.893;+0.198;35;2:13.206;162.7;HARDPOINT;GS;;;Porsche 718 GT4 RS CS;M;1726;346;5;108;112;3;;12459;;;Nick;Galante;Silver;Greenfield, MA;;;784;4;Silver;;;Sean;McAlister;Silver;Beverly Hills, CA;;;1847;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;09;Classified;41;2:01:19.984;+13.632;+0.739;36;2:13.355;162.5;Automatic Racing;GS;B;;Aston Martin Vantage GT4;M;625;95;5;56;73;3;;12456;;;Ramin;Abdolvahabi;Bronze;Palm Bch Gardens, FL;;;2227;1;Bronze;;;Rob;Ecklin;Bronze;Lancaster, PA;;;452;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;99;Classified;41;2:01:25.009;+18.657;+5.025;29;2:15.702;159.7;Victor Gonzalez Racing Team - VGRT;TCR;;;Honda Civic FK7 TCR;M;1596;410;22;97;2081;3;;12475;;;Victor;Gonzalez;;Trujillo Alto, PR;;;811;1;;;;Karl;Wittmer;Silver;Montreal, QC;;;2557;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;1;Classified;41;2:01:25.191;+18.839;+0.182;34;2:15.193;160.3;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;1547;255;22;98;7660;3;;12467;;;Michael;Lewis;Gold;Laguna Beach, CA;;;730;2;Gold;;;Taylor;Hagler;Silver;San Antonio, TX;;;1921;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;17;Classified;41;2:01:26.556;+20.204;+1.365;29;2:15.483;159.9;Unitronic JDC-Miller MotorSports;TCR;;;Audi RS3 LMS SEQ;M;956;270;22;99;909;3;;12461;;;Chris;Miller;Silver;Minneapolis, MN;;;265;1;Silver;;;Mikey;Taylor;;Pretoria, South Africa;;;791;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;61;Classified;41;2:01:26.748;+20.396;+0.192;34;2:15.967;159.4;Road Shagger Racing;TCR;;;Audi RS3 LMS SEQ;M;1409;342;22;99;909;3;;12469;;;Gavin;Ernstone;;Las Vegas, NV;;;1652;1;;;;Jon;Morley;Bronze;San Francisco, CA;;;2667;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;89;Classified;41;2:01:26.964;+20.612;+0.216;35;2:16.795;158.4;HART (Honda of America Race Team);TCR;;;Honda Civic FK7 TCR;M;1616;391;22;97;2081;3;;12472;;;Chad;Gilsinger;Bronze;Marysville, OH;;;517;1;Bronze;;;Steve;Eich;Bronze;Marysville, OH;;;516;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;19;Classified;41;2:01:27.504;+21.152;+0.540;35;2:16.151;159.1;VAN DER STEUR RACING;TCR;;;Hyundai Veloster N TCR;M;950;341;22;76;7660;3;;12471;;;Rory;van der Steur;Silver;Chesapeake City, MD;;;2693;1;Silver;;;Tyler;Gonzalez;Silver;St. Cloud, FL;;;2164;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;98;Classified;41;2:01:30.975;+24.623;+3.471;10;2:15.429;160.0;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;953;255;22;98;7660;3;;12464;;;Parker;Chase;Silver;New Braunfels, TX;;;1137;1;Silver;;;Harry;Gottsacker;Silver;San Antonio, TX;;;1456;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;2;Classified;41;2:01:31.223;+24.871;+0.248;32;2:16.134;159.2;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;1546;255;22;98;7660;3;;12466;;;Ryan;Norman;Silver;Estero, FL;;;1927;3;Silver;;;AJ;Muss;Silver;Rumson, NJ;;;1929;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;54;Classified;41;2:01:34.132;+27.780;+2.909;32;2:15.432;160.0;Michael Johnson Racing w/ Bryan Herta Autosport;TCR;;;Hyundai Elantra N TCR;M;1617;255;22;98;7660;3;;12463;;;Michael;Johnson;;Mount Morris, MI;;;261;1;;;;Stephen;Simpson;Silver;Cape Town, South Africa;;;765;3;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;15;Classified;41;2:01:40.284;+33.932;+6.152;28;2:17.082;158.1;Belgard & Techniseal Racing;TCR;;;Audi RS3 LMS DSG;M;1059;359;22;94;909;3;;12473;;;Eric;Rockwell;;Colts Neck, NJ;;;2431;1;;;;Preston;Brown;;Chapel Hill, NC;;;2877;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;44;Classified;40;2:01:29.280;1 Lap;1 Lap;33;2:18.350;156.6;NGP Motorsports;TCR;;;Audi RS3 LMS DSG;M;1588;406;22;94;909;3;;12470;;;Jay;Salinsky;;Miami, FL;;;1323;1;;;;Tristan;Herbert;Bronze;Great Falls, VA;;;2256;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;65;Classified;40;2:01:35.376;1 Lap;+6.096;32;2:14.039;161.7;Murillo Racing;GS;B;;Mercedes-AMG GT GT4;M;766;212;5;89;7643;3;;12442;;;Brent;Mosing;Bronze;Lafayette, LA;;;492;2;Bronze;;;Tim;Probert;Bronze;Houston, TX;;;491;1;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;72;Classified;39;1:56:45.752;2 Laps;1 Lap;35;2:11.427;164.9;Murillo Racing;GS;;;Mercedes-AMG GT GT4;M;1598;212;5;89;7643;3;;12448;;;Kenny;Murillo;Silver;Santa Rosa, CA;;;1820;4;Silver;;;Christian;Szymczak;Silver;Oakland, CA;;;850;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;47;Classified;39;1:56:46.064;2 Laps;+0.312;36;2:12.582;163.4;NOLASPORT;GS;;;Porsche 718 GT4 RS CS;M;1581;403;5;108;112;3;;12443;;;Matt;Travis;Bronze;The Woodlands, TX;;;1686;5;Bronze;;;Jason;Hart;Silver;Flower Mound, TX;;;699;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;38;Classified;35;1:42:49.577;6 Laps;4 Laps;28;2:13.338;162.5;FastMD Racing;GS;;;Audi R8 GT4;M;1725;267;5;86;909;3;;12458;;;Farhan;Siddiqi;;Tampa, FL;;;2862;2;;;;Max;Faulkner;;Allentown, PA;;;1595;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;18;Classified;32;1:36:46.917;9 Laps;3 Laps;9;2:18.569;156.4;CB Motorsports;TCR;;;Hyundai Veloster N TCR;M;1722;351;22;76;7660;3;;12474;;;Caleb;Bacon;;Mooresville, NC;;;2437;1;;;;Kyle;Raineri;;St. Louis, MO;;;2798;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;96;Classified;30;1:31:55.217;11 Laps;2 Laps;29;2:13.440;162.4;Turner Motorsport;GS;;;BMW M4 GT4;M;610;38;5;68;74;3;;12436;;;Robby;Foley;Silver;Randolph, NJ;;;1302;2;Silver;;;Vincent;Barletta;Bronze;Canton, MA;;;1894;4;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;33;Classified;26;1:24:55.902;15 Laps;4 Laps;10;2:15.526;159.9;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;952;255;22;98;7660;3;;12465;;;Robert;Wickens;Gold;Guelph, ON;;;1286;3;Gold;;;Mark;Wilkins;Gold;Mulmur, ON;;;317;4;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;5;Classified;23;1:18:11.100;18 Laps;3 Laps;7;2:27.268;147.1;KMW Motorsports with TMR Engineering;TCR;;;Alfa Romeo Giulietta Veloce TCR;M;962;265;22;95;7658;3;;12468;;;Roy;Block;;Winter Park, FL;;;1077;3;;;;Tim;Lewis;Bronze;Boca Raton, FL;;;1801;2;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;6;Classified;17;50:18.957;24 Laps;6 Laps;10;2:13.234;162.6;Forbush Performance;GS;;;Toyota Supra GT4;M;1521;389;5;104;7662;3;;12447;;;Luke;Rumburg;;Beaverdam, VA;;;1555;2;;;;Tom;Long;Gold;Fort Mill, SC;;;622;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;77;Classified;17;50:34.754;24 Laps;+15.797;10;2:15.662;159.7;Bryan Herta Autosport w/ Curb Agajanian;TCR;;;Hyundai Elantra N TCR;M;1544;255;22;98;7660;3;;12462;;;Tyler;Maxson;Silver;Bogart, GA;;;2151;1;Silver;;;Mason;Filippi;Silver;Alamo, CA;;;1829;5;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;3;Classified;17;50:37.419;24 Laps;+2.665;17;2:12.685;163.3;JG Wentworth Racing by Infinity Autosport;GS;;;Toyota Supra GT4;M;1593;409;5;104;7662;3;;12444;;;Sheena;Monk;Bronze;Newtown, PA;;;1532;1;Bronze;;;Kyle;Marcelli;Gold;Toronto, ON;;;88;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;27;Classified;1;2:31.069;40 Laps;16 Laps;0;;;Automatic Racing;GS;B;;Aston Martin Vantage GT4;M;1587;95;5;56;73;3;;12457;;;Paul;Kiebler IV;Bronze;Cleveland, OH;;;2129;2;Bronze;;;Jon;Branam;Bronze;Miami, FL;;;1238;1;Bronze;;;;;;;;;;;;;;;;;;;;;;;;;;;
;540;Not started;0;;;;0;;;Black Swan Racing;GS;;;Porsche 718 GT4 RS CS;M;1602;30;5;108;112;3;;12452;;;Tim;Pappas;Bronze;Boston, MA;;;1158;1;Bronze;;;Jeroen;Bleekemolen;Gold;Monaco;;;186;2;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
