POS;NUMBER;LAP;TIME;GAP_FIRST;GAP_PREVIOUS;KPH; LAPS;TEAM;CLASS;GROUP;DIVISION;VEHICLE;TIRES;IMSA_CarId;IMSA_TeamId;IMSA_ClassId;IMSA_CarTypeId;IMSA_ManufacturerId;IMSA_TireId;IMSA_SponsorId;IMSA_EventEntryId;*Extra 9;*Extra 10;DRIVER1_FIRSTNAME;DRIVER1_SECONDNAME;DRIVER1_LICENSE;DRIVER1_HOMETOWN;DRIVER1_COUNTRY;DRIVER1_SHORTNAME;DRIVER1_IMSA_DriverId;DRIVER1_IMSA_DriverPlugId;DRIVER1_IMSA_DriverRatingLong;DRIVER1_*Extra 4;DRIVER1_*Extra 5;DRIVER2_FIRSTNAME;DRIVER2_SECONDNAME;DRIVER2_LICENSE;DRIVER2_HOMETOWN;DRIVER2_COUNTRY;DRIVER2_SHORTNAME;DRIVER2_IMSA_DriverId;DRIVER2_IMSA_DriverPlugId;DRIVER2_IMSA_DriverRatingLong;DRIVER2_*Extra 4;DRIVER2_*Extra 5;DRIVER3_FIRSTNAME;DRIVER3_SECONDNAME;DRIVER3_LICENSE;DRIVER3_HOMETOWN;DRIVER3_COUNTRY;DRIVER3_SHORTNAME;DRIVER3_IMSA_DriverId;DRIVER3_IMSA_DriverPlugId;DRIVER3_IMSA_DriverRatingLong;DRIVER3_*Extra 4;DRIVER3_*Extra 5;DRIVER4_FIRSTNAME;DRIVER4_SECONDNAME;DRIVER4_LICENSE;DRIVER4_HOMETOWN;DRIVER4_COUNTRY;DRIVER4_SHORTNAME;DRIVER4_IMSA_DriverId;DRIVER4_IMSA_DriverPlugId;DRIVER4_IMSA_DriverRatingLong;DRIVER4_*Extra 4;DRIVER4_*Extra 5;DRIVER5_FIRSTNAME;DRIVER5_SECONDNAME;DRIVER5_LICENSE;DRIVER5_HOMETOWN;DRIVER5_COUNTRY;DRIVER5_SHORTNAME;DRIVER5_IMSA_DriverId;DRIVER5_IMSA_DriverPlugId;DRIVER5_IMSA_DriverRatingLong;DRIVER5_*Extra 4;DRIVER5_*Extra 5;DRIVER6_FIRSTNAME;DRIVER6_SECONDNAME;DRIVER6_LICENSE;DRIVER6_HOMETOWN;DRIVER6_COUNTRY;DRIVER6_SHORTNAME;DRIVER6_IMSA_DriverId;DRIVER6_IMSA_DriverPlugId;DRIVER6_IMSA_DriverRatingLong;DRIVER6_*Extra 4;DRIVER6_*Extra 5;
11;78;15;1:16.576;+0.629;+0.003;124.5;38;Thaze Comp by MC Squared;GS;;;Mercedes-AMG GT GT4;M;2432;493;5;227;7643;3;;14912;;;Marc;Miller;Silver;Holland, MI;;;455;1;Silver;;;Michael;DiMeo;Silver;Richmond Hill, Ontario;;;3131;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;69;26;1:16.595;+0.648;+0.019;124.4;35;Motorsports In Action;GS;;;McLaren Artura GT4;M;2215;160;5;201;7651;3;;14905;;;Jesse;Lazare;Silver;Montreal;;;728;1;Silver;;;Alex;Filsinger;Silver;Guelph, Ontario;;;3017;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;13;33;1:16.624;+0.677;+0.029;124.4;33;McCumbee McAleer Racing with AEROSPORT;GS;;;Ford Mustang GT4;M;2232;473;5;54;107;3;;14908;;;Jenson;Altzman;;Phoenix, AZ;;;2460;3;;;;Joey;Hand;;Elk Grove, CA;;;37;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;71;33;1:16.695;+0.748;+0.071;124.3;33;Rebel Rock Racing;GS;;;Chevrolet Camaro GT4.R;M;539;45;5;63;105;3;;14907;;;Frank;DePew;Bronze;Richmond, VA;;;1151;3;Bronze;;;Robin;Liddell;Silver;Edinburgh, Scotland;;;411;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;19;25;1:16.774;+0.827;+0.079;124.1;38;van der Steur Racing;GS;;;Aston Martin Vantage GT4;M;2212;341;5;56;73;3;;14904;;;Austin;McCusker;Silver;Glen Head, NY;;;1586;2;Silver;;;Rory;van der Steur;Silver;Chesapeake City, MD;;;2970;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;95;26;1:16.793;+0.846;+0.019;124.1;34;Turner Motorsport;GS;;;BMW M4 GT4 (G82);M;2149;38;5;188;74;3;;14897;;;Robert;Megennis;Silver;New York City, NY;;;2412;3;Silver;;;Cameron;Lawrence;Silver;Lakeway, TX;;;446;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;46;8;1:17.082;+1.135;+0.289;123.6;18;Team TGM;GS;;;Aston Martin Vantage GT4;M;2137;79;5;56;73;3;;14891;;;Hugh;Plumb;Bronze;Unionville, PA;;;421;3;Bronze;;;Matt;Plumb;Silver;Chadds Ford, PA;;;429;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;88;32;1:17.379;+1.432;+0.297;123.2;32;Archangel Motorsports;GS;;;Aston Martin Vantage GT4;M;2141;300;5;56;73;3;;14911;;;Todd;Coleman;Bronze;Lakewood, CO;;;1944;1;Bronze;;;Patrick;Lindsey;Silver;Dallas, TX;;;697;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;64;9;1:17.557;+1.610;+0.178;122.9;33;Team TGM;GS;;;Aston Martin Vantage GT4;M;2138;79;5;56;73;3;;14892;;;Ted;Giovanis;Bronze;Highland, MD;;;489;1;Bronze;;;Owen;Trinkler;Silver;Nashville,TN;;;519;5;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;59;21;1:17.844;+1.897;+0.287;122.4;22;KOHR MOTORSPORTS;GS;;;Ford Mustang GT4;M;290;161;5;54;107;3;;14902;;;Bob;Michaelian;Bronze;Seal Beach, CA;;;417;2;Bronze;;;Luca;Mars;Silver;Sewickley, PA;;;2469;1;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;43;9;1:18.676;+2.729;+0.832;121.1;34;Stephen Cameron racing;GS;;;BMW M4 GT4 (G82);M;2263;220;5;188;74;3;;14895;;;Sean;Quinlan;Bronze;Palo Alto, CA;;;2172;1;Bronze;;;Gregory;Liefooghe;Silver;San Francisco, CA;;;504;2;Silver;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;14;2;1:24.778;+8.831;+6.102;112.4;4;Ave Motorsports;GS;;;Toyota GR Supra GT4 EVO;M;2221;163;5;202;7662;3;;14906;;;Alfredo;Najri;;Santo Domingo, DR;;;2257;2;;;;Thiago;Camilo;Gold;Sao Paulo, Brazil;;;2590;3;Gold;;;;;;;;;;;;;;;;;;;;;;;;;;;
